t_ms,angle_deg,v,I_mA,power_mW
18759.0,14.0,5.1,0.4,2.04
18769.0,14.0,5.1,0.5,2.55
18779.0,14.0,5.1,0.6,3.06
18789.0,14.0,5.1,0.6,3.06
18799.0,14.0,5.1,0.4,2.04
18809.0,14.0,5.1,0.1,0.51
18819.0,14.0,5.1,0.1,0.51
18829.0,14.0,5.1,0.5,2.55
18839.0,14.0,5.1,0.4,2.04
18849.0,14.0,5.1,0.5,2.55
18859.0,14.0,5.11,0.4,2.04
18869.0,14.0,5.1,0.2,1.02
18879.0,14.0,5.1,0.5,2.55
18889.0,14.0,5.1,0.4,2.04
18899.0,14.0,5.1,0.3,1.53
18909.0,14.0,5.1,0.3,1.53
18919.0,14.0,5.1,0.1,0.51
18929.0,14.0,5.1,0.3,1.53
18939.0,14.0,5.1,0.1,0.51
18949.0,14.0,5.1,0.2,1.02
18959.0,14.0,5.1,0.6,3.06
18969.0,14.0,5.1,0.3,1.53
18979.0,14.0,5.1,0.4,2.04
18989.0,14.0,5.1,0.5,2.55
18999.0,14.0,5.1,0.6,3.06
19009.0,14.0,5.1,0.3,1.53
19019.0,14.0,5.1,0.5,2.55
19029.0,14.0,5.1,0.2,1.02
19039.0,14.0,5.1,0.4,2.04
19049.0,14.0,5.1,0.3,1.53
19059.0,14.0,5.1,0.5,2.55
19069.0,14.0,5.1,0.5,2.55
19079.0,14.0,5.1,0.3,1.53
19089.0,14.0,5.1,0.3,1.53
19099.0,14.0,5.1,0.5,2.55
19109.0,14.0,5.1,0.2,1.02
19119.0,14.0,5.1,0.4,2.04
19129.0,14.0,5.1,0.1,0.51
19139.0,14.0,5.1,0.4,2.04
19149.0,14.0,5.1,0.5,2.55
19159.0,14.0,5.1,0.5,2.55
19169.0,14.0,5.1,0.3,1.53
19179.0,14.0,5.1,0.5,2.55
19189.0,14.0,5.1,0.5,2.55
19199.0,14.0,5.1,0.3,1.53
19209.0,14.0,5.1,0.5,2.55
19219.0,14.0,5.1,0.8,4.08
19229.0,14.0,5.1,0.5,2.55
19239.0,14.0,5.11,0.5,2.55
19249.0,14.0,5.1,0.4,2.04
